South African ABSA Premier League,Free State Stars,Maritzburg Utd,0.3028,0.3978,0.2994
South African ABSA Premier League,Baroka FC,Black Aces,0.2766,0.4185,0.3048
South African ABSA Premier League,Golden Arrows,Bloem Celtic,0.4713,0.2375,0.2911
South African ABSA Premier League,SuperSport United,AmaZulu,0.4133,0.2798,0.3069
South African ABSA Premier League,Chippa United,Orlando Pirates,0.2663,0.4509,0.2828
Brasileiro Série A,Ceará,Santos,0.3939,0.324,0.282
United Soccer League,Charlotte Independence,Bethlehem Steel FC,0.3407,0.411,0.2483
United Soccer League,Tampa Bay Rowdies,Charleston Battery,0.3275,0.3946,0.2779
United Soccer League,Tulsa Roughnecks,Oklahoma City Energy FC,0.3812,0.3583,0.2605
United Soccer League,Real Monarchs SLC,Reno 1868 FC,0.512,0.2405,0.2475
National Women's Soccer League,Utah Royals FC,Washington Spirit,0.5856,0.1146,0.2997
South African ABSA Premier League,Highlands Park FC,Black Leopards,0.4483,0.271,0.2808
United Soccer League,LA Galaxy II,Fresno FC,0.334,0.437,0.229
Japanese J League,Gamba Osaka,FC Tokyo,0.2351,0.5119,0.253
Chinese Super League,Tianjin Teda,Henan Jianye,0.4632,0.2401,0.2967
Chinese Super League,Dalian Aerbin,Guangzhou RF,0.4311,0.3105,0.2584
Chinese Super League,Beijing Guoan,Jiangsu Suning FC,0.5133,0.2337,0.253
Russian Premier Liga,Ural Sverdlovsk Oblast,Dinamo Moscow,0.3898,0.2959,0.3144
German 2. Bundesliga,SC Paderborn,Jahn Regensburg,0.4089,0.3152,0.2759
German 2. Bundesliga,FC Ingolstadt 04,SpVgg Greuther Fürth,0.5189,0.2123,0.2688
Swedish Allsvenskan,IFK Goteborg,IK Sirius,0.5448,0.2348,0.2203
Danish SAS-Ligaen,Vendsyssel,Vejle,0.3862,0.3484,0.2654
Swedish Allsvenskan,Dalkurd FF,Malmo FF,0.1697,0.632,0.1983
Norwegian Tippeligaen,Sandefjord,Tromso,0.2449,0.5309,0.2242
French Ligue 2,AC Ajaccio,Sochaux,0.5361,0.1917,0.2722
French Ligue 2,Troyes,Beziers AS,0.6893,0.1019,0.2088
French Ligue 2,GFC Ajaccio,Lorient,0.2506,0.4893,0.2601
French Ligue 2,Orléans,Auxerre,0.3608,0.3843,0.2549
Dutch Eredivisie,PEC Zwolle,Heerenveen,0.3617,0.3527,0.2856
French Ligue 2,Valenciennes,Chateauroux,0.4286,0.2872,0.2842
French Ligue 2,Red Star FC 93,Le Havre,0.2688,0.4276,0.3036
French Ligue 2,Grenoble,Niort,0.4152,0.3124,0.2724
French Ligue 2,AS Nancy Lorraine,Lens,0.293,0.4148,0.2921
French Ligue 2,Brest,Paris FC,0.5088,0.2009,0.2903
German 2. Bundesliga,FC St. Pauli,SV Darmstadt 98,0.412,0.2933,0.2948
Belgian Jupiler League,Club Brugge,KV Kortrijk,0.7188,0.1028,0.1784
French Ligue 1,Marseille,Toulouse,0.6634,0.1315,0.2051
Turkish Turkcell Super Lig,Ankaragucu,Galatasaray,0.104,0.7227,0.1732
Barclays Premier League,Manchester United,Leicester City,0.64,0.1385,0.2215
Portuguese Liga,Benfica,Guimaraes,0.8321,0.0375,0.1304
Argentina Primera Division,Velez Sarsfield,Newell's Old Boys,0.5315,0.2146,0.2539
United Soccer League,New York Red Bulls II,Louisville City FC,0.4267,0.3523,0.221
Argentina Primera Division,Tigre,San Lorenzo,0.4045,0.3222,0.2733
National Women's Soccer League,Chicago Red Stars,North Carolina FC,0.2849,0.4507,0.2644
Mexican Primera Division Torneo Apertura,Puebla,Veracruz,0.5152,0.2062,0.2787
United Soccer League,Nashville SC,Ottawa Fury FC,0.458,0.202,0.3399
Mexican Primera Division Torneo Apertura,Morelia,Necaxa,0.4192,0.3039,0.2768
Japanese J League,Consadole Sapporo,Cerezo Osaka,0.3261,0.4227,0.2512
Japanese J League,Shimizu S-Pulse,Kawasaki Frontale,0.1874,0.5809,0.2317
Japanese J League,Nagoya Grampus Eight,Kashima Antlers,0.2428,0.5406,0.2166
Japanese J League,Sagan Tosu,Urawa Red Diamonds,0.2194,0.5035,0.2771
Japanese J League,Shonan Bellmare,Yokohama F. Marinos,0.4125,0.3747,0.2128
Chinese Super League,Changchun Yatai,Guangzhou Evergrande,0.2205,0.5407,0.2388
Japanese J League,Sanfrecce Hiroshima,V-Varen Nagasaki,0.6433,0.1467,0.21
Japanese J League,Vissel Kobe,Jubilo Iwata,0.4736,0.2592,0.2672
Japanese J League,Kashiwa Reysol,Vegalta Sendai,0.4555,0.3147,0.2298
German 2. Bundesliga,MSV Duisburg,VfL Bochum,0.4288,0.2921,0.279
Barclays Premier League,Newcastle,Tottenham Hotspur,0.201,0.5565,0.2425
Scottish Premiership,Hearts,Celtic,0.1549,0.6113,0.2338
Chinese Super League,Hebei China Fortune FC,Guizhou Hengfeng Zhicheng,0.5525,0.2182,0.2294
Chinese Super League,Shanghai SIPG,Shanghai Greenland,0.7107,0.1066,0.1827
Chinese Super League,Chongqing Lifan,Shandong Luneng,0.2844,0.4359,0.2797
French Ligue 2,Clermont Foot,Metz,0.2543,0.4867,0.259
Russian Premier Liga,Metallurg Krasnoyarsk,CSKA Moscow,0.163,0.6032,0.2338
German 2. Bundesliga,Arminia Bielefeld,Dynamo Dresden,0.4516,0.2665,0.2819
English League Two,Milton Keynes Dons,Bury,0.4998,0.2588,0.2414
English League Championship,Rotherham United,Ipswich Town,0.3925,0.3179,0.2896
English League One,Charlton Athletic,Shrewsbury Town,0.4524,0.2452,0.3025
Barclays Premier League,Fulham,Crystal Palace,0.3881,0.3341,0.2778
Barclays Premier League,AFC Bournemouth,Cardiff City,0.4886,0.2451,0.2664
English League Championship,Aston Villa,Wigan,0.6642,0.1183,0.2176
English League One,Luton Town,Sunderland,0.2517,0.4979,0.2503
English League One,Bradford City,Barnsley,0.2984,0.4388,0.2628
English League Two,Cambridge United,Notts County,0.3466,0.3871,0.2663
English League One,Rochdale,Peterborough United,0.4157,0.312,0.2723
Scottish Premiership,Livingston,Kilmarnock,0.325,0.4022,0.2728
English League Championship,Swansea City,Preston North End,0.5112,0.2203,0.2685
English League One,Gillingham,Burton Albion,0.4353,0.2961,0.2687
Scottish Premiership,Dundee,Aberdeen,0.2191,0.512,0.2689
English League Two,Macclesfield,Grimsby Town,0.4714,0.2645,0.2642
English League One,Scunthorpe,Walsall,0.5795,0.1831,0.2374
English League Championship,Middlesbrough,Birmingham,0.5671,0.186,0.2469
English League Championship,Sheffield Wednesday,Hull City,0.3937,0.3423,0.2639
English League Championship,Queens Park Rangers,Sheffield United,0.3977,0.3195,0.2828
English League Two,Forest Green Rovers,Oldham Athletic,0.2552,0.5195,0.2253
Barclays Premier League,Huddersfield Town,Chelsea,0.1644,0.5945,0.2411
English League Championship,Bolton,Bristol City,0.3762,0.3441,0.2797
English League Two,Newport County,Crewe Alexandra,0.2888,0.4687,0.2425
English League Two,Morecambe,Exeter City,0.2122,0.5345,0.2533
English League Championship,Stoke City,Brentford,0.5365,0.2221,0.2413
Barclays Premier League,Watford,Brighton and Hove Albion,0.4693,0.247,0.2837
English League Two,Colchester United,Port Vale,0.4182,0.2848,0.2971
English League Championship,Nottingham Forest,Reading,0.4948,0.2324,0.2728
Scottish Premiership,Motherwell,Hamilton Academical,0.4708,0.2707,0.2586
English League Championship,Blackburn,Millwall,0.3408,0.3812,0.278
English League One,Blackpool,Portsmouth,0.4566,0.2605,0.2829
English League Two,Carlisle United,Northampton Town,0.3182,0.413,0.2688
English League Championship,Norwich City,West Bromwich Albion,0.3166,0.4217,0.2617
English League Two,Crawley Town,Stevenage,0.4428,0.3046,0.2526
English League One,AFC Wimbledon,Coventry City,0.424,0.3018,0.2742
English League One,Plymouth Argyle,Southend United,0.3837,0.361,0.2553
English League One,Bristol Rovers,Accrington Stanley,0.4693,0.2666,0.2642
English League One,Doncaster Rovers,Wycombe Wanderers,0.4486,0.274,0.2773
English League Two,Tranmere Rovers,Cheltenham Town,0.4575,0.2928,0.2497
Danish SAS-Ligaen,Hobro IK,Odense BK,0.4109,0.3272,0.2619
English League Two,Yeovil Town,Mansfield Town,0.2275,0.5245,0.248
English League One,Oxford United,Fleetwood Town,0.4072,0.3219,0.2709
English League Two,Lincoln City,Swindon Town,0.488,0.2636,0.2484
Austrian T-Mobile Bundesliga,Cashpoint SC Rheindorf Altach,FC Wacker Innsbruck,0.4702,0.2639,0.2659
Austrian T-Mobile Bundesliga,FC Salzburg,FK Austria Vienna,0.849,0.0371,0.1138
Austrian T-Mobile Bundesliga,Hartberg,SV Mattersburg,0.3826,0.3567,0.2608
French Ligue 1,Nantes,AS Monaco,0.3197,0.4116,0.2686
Portuguese Liga,Vitoria Setubal,Desportivo Aves,0.4477,0.2764,0.2759
Belgian Jupiler League,Standard Liege,Cercle Brugge,0.8034,0.0556,0.1411
Russian Premier Liga,Spartak Moscow,Anzhi Makhachkala,0.8076,0.0526,0.1399
Swedish Allsvenskan,Orebro SK,Brommapojkarna,0.6504,0.1362,0.2134
Argentina Primera Division,Gimnasia La Plata,Argentinos Juniors,0.4065,0.3215,0.272
Barclays Premier League,Wolverhampton,Everton,0.3991,0.317,0.2839
Turkish Turkcell Super Lig,Caykur Rizespor,Kasimpasa,0.3422,0.4119,0.2459
English League Championship,Derby County,Leeds United,0.4519,0.2765,0.2716
Turkish Turkcell Super Lig,Sivasspor,Alanyaspor,0.4167,0.3385,0.2448
Dutch Eredivisie,Willem II,VVV Venlo,0.543,0.1915,0.2655
Dutch Eredivisie,Ajax,Heracles,0.8793,0.027,0.0937
Swiss Raiffeisen Super League,Neuchatel Xamax,Thun,0.3804,0.3524,0.2672
Swiss Raiffeisen Super League,FC Lugano,Grasshoppers Zürich,0.4376,0.2894,0.273
French Ligue 1,Lille,Stade Rennes,0.3802,0.3419,0.2778
French Ligue 1,Nice,Reims,0.5499,0.2015,0.2485
Belgian Jupiler League,SV Zulte Waregem,Eupen,0.535,0.2456,0.2195
French Ligue 1,Montpellier,Dijon FCO,0.49,0.2405,0.2695
French Ligue 1,Angers,Nimes,0.4878,0.2431,0.2691
Portuguese Liga,Tondela,Belenenses,0.4257,0.3021,0.2722
French Ligue 1,St Etienne,Guingamp,0.4925,0.2522,0.2553
Belgian Jupiler League,St. Truidense,KSC Lokeren,0.4815,0.2346,0.2839
Russian Premier Liga,Rostov,Krylia Sovetov,0.5683,0.1616,0.2701
Belgian Jupiler League,Mouscron-Peruwelz,Antwerp,0.3754,0.3458,0.2788
Argentina Primera Division,Union Santa Fe,Aldosivi,0.4868,0.2555,0.2577
Turkish Turkcell Super Lig,Fenerbahce,Bursaspor,0.8239,0.0481,0.128
Dutch Eredivisie,PSV,FC Utrecht,0.6936,0.1196,0.1868
Dutch Eredivisie,Excelsior,Fortuna Sittard,0.4264,0.2769,0.2967
Brasileiro Série A,Ceará,Atlético Paranaense,0.4078,0.3138,0.2784
National Women's Soccer League,Utah Royals FC,Seattle Reign FC,0.3711,0.2732,0.3557
Portuguese Liga,FC Porto,Chaves,0.8719,0.0279,0.1003
Argentina Primera Division,Patronato,Colon Santa Fe,0.3575,0.3612,0.2812
Mexican Primera Division Torneo Apertura,Lobos de la BUAP,Atlas,0.4701,0.248,0.2819
Brasileiro Série A,Bahía,América Mineiro,0.5971,0.1726,0.2304
Argentina Primera Division,Belgrano Cordoba,San Martin San Juan,0.5072,0.2348,0.2579
National Women's Soccer League,Sky Blue FC,Houston Dash,0.3646,0.3882,0.2472
United Soccer League,Charleston Battery,Atlanta United 2,0.8152,0.0377,0.1471
Major League Soccer,Columbus Crew,Houston Dynamo,0.546,0.2037,0.2503
Major League Soccer,New England Revolution,Philadelphia Union,0.4885,0.2702,0.2414
National Women's Soccer League,Orlando Pride,Portland Thorns,0.3727,0.3771,0.2502
United Soccer League,Tampa Bay Rowdies,Carolina Railhawks,0.4241,0.3131,0.2628
Mexican Primera Division Torneo Apertura,León,Querétaro,0.4557,0.2621,0.2822
Mexican Primera Division Torneo Apertura,Tigres UANL,Toluca,0.4844,0.2265,0.2892
United Soccer League,Saint Louis FC,Las Vegas Lights FC,0.6159,0.1734,0.2106
United Soccer League,Tulsa Roughnecks,Colorado Springs Switchbacks FC,0.2587,0.4719,0.2694
United Soccer League,Oklahoma City Energy FC,Real Monarchs SLC,0.233,0.5133,0.2537
Major League Soccer,Chicago Fire,New York Red Bulls,0.2992,0.4647,0.2362
United Soccer League,Swope Park Rangers,Portland Timbers 2,0.4703,0.2993,0.2304
Major League Soccer,Colorado Rapids,San Jose Earthquakes,0.4584,0.2804,0.2612
United Soccer League,Seattle Sounders 2,San Antonio FC,0.241,0.4974,0.2616
Mexican Primera Division Torneo Apertura,Club América,Monterrey,0.4008,0.3167,0.2825
Major League Soccer,Real Salt Lake,Montreal Impact,0.5312,0.2251,0.2437
Major League Soccer,Los Angeles Galaxy,Minnesota United FC,0.6748,0.148,0.1772
United Soccer League,Arizona United,Orange County SC,0.4196,0.319,0.2614
Major League Soccer,Los Angeles FC,Sporting Kansas City,0.4415,0.3153,0.2432
Major League Soccer,Portland Timbers,Vancouver Whitecaps,0.6469,0.1535,0.1997
United Soccer League,Sacramento Republic FC,Rio Grande Valley FC Toros,0.5951,0.1011,0.3037
Dutch Eredivisie,ADO Den Haag,Emmen,0.4752,0.2368,0.2881
Russian Premier Liga,Gazovik Orenburg,Lokomotiv Moscow,0.2314,0.4839,0.2848
German 2. Bundesliga,SV Sandhausen,Hamburg SV,0.2461,0.4827,0.2711
Chinese Super League,Guizhou Renhe,Tianjin Quanujian,0.3991,0.3035,0.2974
Danish SAS-Ligaen,AaB,FC Nordsjaelland,0.3733,0.3413,0.2855
Dutch Eredivisie,Vitesse,FC Groningen,0.4953,0.2401,0.2646
Belgian Jupiler League,KV Oostende,Genk,0.3228,0.4277,0.2496
Dutch Eredivisie,De Graafschap,Feyenoord,0.1793,0.5816,0.2391
Barclays Premier League,Southampton,Burnley,0.4677,0.242,0.2902
Barclays Premier League,Liverpool,West Ham United,0.8203,0.0505,0.1292
Swedish Allsvenskan,Östersunds FK,Kalmar FF,0.67,0.1068,0.2231
Swedish Allsvenskan,BK Hacken,Djurgardens IF,0.3728,0.3351,0.2921
French Ligue 1,Lyon,Amiens,0.7302,0.0867,0.1831
German 2. Bundesliga,Holstein Kiel,1. FC Heidenheim 1846,0.5594,0.194,0.2466
German 2. Bundesliga,Erzgebirge Aue,1. FC Magdeburg,0.3801,0.3162,0.3037
Russian Premier Liga,FC Arsenal Tula,Terek Grozny,0.3922,0.3086,0.2992
Swiss Raiffeisen Super League,FC Zurich,St Gallen,0.5691,0.2142,0.2166
Swiss Raiffeisen Super League,FC Luzern,Young Boys,0.1732,0.6231,0.2037
Scottish Premiership,St Johnstone,Hibernian,0.2492,0.5094,0.2415
Scottish Premiership,Rangers,St Mirren,0.6548,0.1516,0.1936
Swiss Raiffeisen Super League,Basel,FC Sion,0.6006,0.1936,0.2058
Brasileiro Série A,Paraná,Botafogo,0.4035,0.3102,0.2863
Danish SAS-Ligaen,FC Copenhagen,Brondby,0.4326,0.3138,0.2536
Argentina Primera Division,Boca Juniors,Talleres de Córdoba,0.6848,0.1213,0.194
Brasileiro Série A,Atletico Mineiro,Santos,0.5099,0.2608,0.2293
Dutch Eredivisie,AZ,NAC,0.6629,0.1204,0.2167
Portuguese Liga,Feirense,Rio Ave,0.3984,0.3039,0.2977
Austrian T-Mobile Bundesliga,Rapid Vienna,Wolfsberger AC,0.7603,0.0771,0.1626
Austrian T-Mobile Bundesliga,St. Pölten,SK Sturm Graz,0.2378,0.5419,0.2203
Austrian T-Mobile Bundesliga,FC Trenkwalder Admira,LASK Linz,0.4147,0.3216,0.2637
Barclays Premier League,Arsenal,Manchester City,0.2765,0.4894,0.2341
French Ligue 1,Bordeaux,Strasbourg,0.5336,0.2099,0.2566
Portuguese Liga,Maritimo,Santa Clara,0.4438,0.2822,0.274
Swedish Allsvenskan,AIK,IF Elfsborg,0.8035,0.0421,0.1544
Norwegian Tippeligaen,Sarpsborg,Lillestrom,0.6187,0.1705,0.2108
Norwegian Tippeligaen,Rosenborg,Stabaek,0.8875,0.0165,0.096
Danish SAS-Ligaen,Randers FC,AGF Aarhus,0.3639,0.3484,0.2877
Norwegian Tippeligaen,Bodo/Glimt,Kristiansund BK,0.4095,0.3305,0.26
Norwegian Tippeligaen,Molde,SK Brann,0.4492,0.2992,0.2516
Norwegian Tippeligaen,IK Start,Ranheim,0.3315,0.4309,0.2377
Belgian Jupiler League,Sporting de Charleroi,Anderlecht,0.249,0.5207,0.2303
Argentina Primera Division,Godoy Cruz,Estudiantes,0.5263,0.2083,0.2654
Turkish Turkcell Super Lig,Istanbul Basaksehir,Trabzonspor,0.56,0.2111,0.229
Turkish Turkcell Super Lig,Konyaspor,Erzurumspor,0.5956,0.1566,0.2477
Portuguese Liga,Moreirense,Sporting CP,0.1761,0.583,0.2409
Norwegian Tippeligaen,Odd BK,Stromsgodset,0.4305,0.3087,0.2608
Belgian Jupiler League,KAA Gent,Waasland-Beveren,0.6214,0.1474,0.2312
Danish SAS-Ligaen,FC Midtjylland,AC Horsens,0.7548,0.0832,0.162
Argentina Primera Division,Lanus,Defensa y Justicia,0.372,0.3577,0.2704
Turkish Turkcell Super Lig,Besiktas,Akhisar Belediye,0.806,0.0553,0.1387
Turkish Turkcell Super Lig,Goztepe,Yeni Malatyaspor,0.4572,0.2613,0.2815
French Ligue 1,Paris Saint-Germain,Caen,0.8979,0.0184,0.0836
Brasileiro Série A,Chapecoense AF,Corinthians,0.4763,0.2408,0.2829
Brasileiro Série A,Flamengo,Cruzeiro,0.6346,0.1344,0.231
Brasileiro Série A,Sport Recife,São Paulo,0.3131,0.4306,0.2563
Portuguese Liga,Braga,C.D. Nacional,0.6546,0.1387,0.2067
Major League Soccer,Toronto FC,New York City FC,0.473,0.2934,0.2336
Argentina Primera Division,Rosario Central,Banfield,0.4308,0.2958,0.2733
Mexican Primera Division Torneo Apertura,Pumas Unam,Pachuca,0.4623,0.2774,0.2603
United Soccer League,Bethlehem Steel FC,Pittsburgh Riverhounds,0.4676,0.2278,0.3046
United Soccer League,FC Cincinnati,Penn FC,0.6673,0.1341,0.1986
Brasileiro Série A,Palmeiras,Vasco da Gama,0.6662,0.1316,0.2022
Brasileiro Série A,Grêmio,Vítoria,0.6857,0.1116,0.2027
Argentina Primera Division,Huracán,River Plate,0.2268,0.5385,0.2346
Mexican Primera Division Torneo Apertura,Guadalajara,Santos Laguna,0.3701,0.3506,0.2793
United Soccer League,Toronto FC II,Richmond Kickers,0.4163,0.3457,0.238
Major League Soccer,DC United,Orlando City SC,0.5957,0.1994,0.2049
Mexican Primera Division Torneo Apertura,Tijuana,Cruz Azul,0.3666,0.3244,0.309
Major League Soccer,Seattle Sounders FC,FC Dallas,0.5478,0.1985,0.2537
Russian Premier Liga,FC Ufa,FC Krasnodar,0.3135,0.4028,0.2837
Norwegian Tippeligaen,Haugesund,Valerenga,0.592,0.1948,0.2132
Swedish Allsvenskan,Trelleborgs FF,GIF Sundsvall,0.3273,0.4049,0.2677
Swedish Allsvenskan,IFK Norrkoping,Hammarby,0.4609,0.2919,0.2472
Danish SAS-Ligaen,Esbjerg,Sonderjyske,0.3465,0.3868,0.2667
Russian Premier Liga,Rubin Kazan,Zenit St Petersburg,0.2595,0.4461,0.2944
German 2. Bundesliga,FC Cologne,1. FC Union Berlin,0.6275,0.1481,0.2244
Turkish Turkcell Super Lig,Kayserispor,Antalyaspor,0.4414,0.3058,0.2527
Portuguese Liga,Portimonense,Boavista,0.4558,0.2792,0.2651
Brasileiro Série A,Fluminense,Internacional,0.3404,0.3777,0.2819
Argentina Primera Division,Atlético Tucumán,Racing Club,0.2877,0.4496,0.2627
Chinese Super League,Beijing Guoan,Dalian Aerbin,0.6387,0.1404,0.2209
South African ABSA Premier League,Baroka FC,Kaizer Chiefs,0.2534,0.4581,0.2885
Major League Soccer,Los Angeles Galaxy,Colorado Rapids,0.6501,0.1451,0.2048
Japanese J League,Gamba Osaka,Consadole Sapporo,0.4081,0.3358,0.2561
Japanese J League,Vissel Kobe,Sanfrecce Hiroshima,0.3681,0.3695,0.2624
Japanese J League,Kawasaki Frontale,Sagan Tosu,0.6136,0.1419,0.2444
Japanese J League,Cerezo Osaka,Shimizu S-Pulse,0.4946,0.2587,0.2467
Japanese J League,FC Tokyo,Kashiwa Reysol,0.5899,0.1776,0.2325
Japanese J League,Vegalta Sendai,Shonan Bellmare,0.3726,0.3894,0.238
Japanese J League,Urawa Red Diamonds,Jubilo Iwata,0.5717,0.1771,0.2512
Japanese J League,V-Varen Nagasaki,Kashima Antlers,0.2655,0.5033,0.2312
Chinese Super League,Shanghai SIPG,Guangzhou RF,0.7433,0.0987,0.158
Japanese J League,Yokohama F. Marinos,Nagoya Grampus Eight,0.4668,0.3301,0.2031
Chinese Super League,Guizhou Renhe,Changchun Yatai,0.3813,0.3227,0.2959
Chinese Super League,Shandong Luneng,Hebei China Fortune FC,0.5835,0.1714,0.2451
Chinese Super League,Jiangsu Suning FC,Chongqing Lifan,0.5725,0.174,0.2535
Chinese Super League,Tianjin Quanujian,Tianjin Teda,0.4925,0.2387,0.2688
Chinese Super League,Henan Jianye,Guangzhou Evergrande,0.1884,0.5723,0.2393
Chinese Super League,Shanghai Greenland,Guizhou Hengfeng Zhicheng,0.5046,0.2446,0.2508
South African ABSA Premier League,Orlando Pirates,Bidvest Wits,0.4316,0.2936,0.2748
United Soccer League,Indy Eleven,Carolina Railhawks,0.4884,0.2504,0.2612
United Soccer League,Ottawa Fury FC,Richmond Kickers,0.6531,0.1119,0.2351
Major League Soccer,DC United,Portland Timbers,0.4362,0.3195,0.2444
United Soccer League,Saint Louis FC,Sacramento Republic FC,0.4307,0.2767,0.2925
United Soccer League,Orange County SC,Las Vegas Lights FC,0.8274,0.0591,0.1135
Major League Soccer,Los Angeles FC,Real Salt Lake,0.5652,0.2172,0.2177
United Soccer League,Portland Timbers 2,San Antonio FC,0.4568,0.3009,0.2423
National Women's Soccer League,Seattle Reign FC,Chicago Red Stars,0.4646,0.2324,0.303
United Soccer League,Toronto FC II,Bethlehem Steel FC,0.1581,0.6588,0.1832
Russian Premier Liga,Anzhi Makhachkala,Gazovik Orenburg,0.3679,0.3516,0.2805
Danish SAS-Ligaen,Sonderjyske,Vendsyssel,0.5102,0.2211,0.2687
Swedish Allsvenskan,IK Sirius,Dalkurd FF,0.5151,0.2659,0.219
French Ligue 2,Chateauroux,Red Star FC 93,0.4566,0.2408,0.3026
French Ligue 2,GFC Ajaccio,Grenoble,0.3768,0.3351,0.2882
French Ligue 2,Lorient,Valenciennes,0.5926,0.1719,0.2355
French Ligue 2,Le Havre,Clermont Foot,0.556,0.1689,0.2752
Dutch Eredivisie,FC Groningen,Willem II,0.4625,0.2648,0.2726
French Ligue 2,Niort,Orléans,0.543,0.2178,0.2391
South African ABSA Premier League,Maritzburg Utd,Kaizer Chiefs,0.3304,0.3679,0.3017
French Ligue 2,Auxerre,AS Nancy Lorraine,0.5346,0.2105,0.2549
French Ligue 2,Paris FC,Beziers AS,0.5335,0.1681,0.2984
Spanish Segunda Division,Cadiz,Almeria,0.5763,0.1404,0.2833
French Ligue 2,Sochaux,Brest,0.2882,0.4328,0.279
Spanish Primera Division,Girona FC,Real Valladolid,0.5251,0.2222,0.2527
Belgian Jupiler League,Anderlecht,Mouscron-Peruwelz,0.8368,0.0492,0.114
Turkish Turkcell Super Lig,Trabzonspor,Sivasspor,0.5538,0.2124,0.2338
English League Two,Notts County,Yeovil Town,0.5128,0.2379,0.2492
English League Championship,Birmingham,Swansea City,0.3235,0.4034,0.2731
French Ligue 1,Reims,Lyon,0.2127,0.5467,0.2406
Portuguese Liga,Desportivo Aves,Tondela,0.4351,0.2922,0.2727
Spanish Segunda Division,Albacete,Deportivo La Coruña,0.2538,0.475,0.2713
Spanish Primera Division,Real Betis,Levante,0.5406,0.2171,0.2423
Argentina Primera Division,Talleres de Córdoba,Rosario Central,0.5038,0.2308,0.2653
Argentina Primera Division,Newell's Old Boys,CA Independiente,0.24,0.501,0.259
Mexican Primera Division Torneo Apertura,Veracruz,Guadalajara,0.3503,0.3512,0.2985
National Women's Soccer League,Houston Dash,Washington Spirit,0.579,0.161,0.26
Mexican Primera Division Torneo Apertura,Atlas,Morelia,0.3858,0.3311,0.2831
Barclays Premier League,Cardiff City,Newcastle,0.3643,0.342,0.2936
Chinese Super League,Guizhou Hengfeng Zhicheng,Shandong Luneng,0.2567,0.4858,0.2575
Chinese Super League,Dalian Aerbin,Henan Jianye,0.4829,0.2158,0.3013
Chinese Super League,Guizhou Renhe,Beijing Guoan,0.2569,0.4942,0.2489
Chinese Super League,Chongqing Lifan,Shanghai SIPG,0.1895,0.5773,0.2332
Chinese Super League,Guangzhou RF,Changchun Yatai,0.4125,0.335,0.2525
Chinese Super League,Tianjin Teda,Jiangsu Suning FC,0.356,0.3376,0.3064
English League Two,Grimsby Town,Lincoln City,0.222,0.5268,0.2512
French Ligue 2,Lens,Troyes,0.4266,0.294,0.2794
South African ABSA Premier League,Polokwane City FC,Baroka FC,0.4182,0.2798,0.302
Russian Premier Liga,CSKA Moscow,FC Arsenal Tula,0.6747,0.1157,0.2095
English League Championship,Bristol City,Middlesbrough,0.3079,0.4125,0.2796
Barclays Premier League,Tottenham Hotspur,Fulham,0.7806,0.0627,0.1567
English League Championship,Wigan,Nottingham Forest,0.373,0.3476,0.2794
English League Two,Exeter City,Newport County,0.6145,0.1552,0.2303
English League Two,Crewe Alexandra,Milton Keynes Dons,0.2602,0.5118,0.228
English League One,Wycombe Wanderers,Bristol Rovers,0.4048,0.323,0.2721
Barclays Premier League,West Ham United,AFC Bournemouth,0.4434,0.2945,0.2621
English League One,Coventry City,Plymouth Argyle,0.4082,0.3264,0.2654
English League Two,Mansfield Town,Colchester United,0.5401,0.1905,0.2694
English League Two,Stevenage,Morecambe,0.5466,0.1952,0.2582
English League One,Accrington Stanley,Charlton Athletic,0.3152,0.4041,0.2807
Barclays Premier League,Leicester City,Wolverhampton,0.5266,0.2119,0.2616
English League Championship,Reading,Bolton,0.4265,0.2893,0.2842
English League One,Burton Albion,Doncaster Rovers,0.3455,0.3845,0.2699
English League Two,Swindon Town,Tranmere Rovers,0.4401,0.3092,0.2507
English League Two,Oldham Athletic,Macclesfield,0.6869,0.1209,0.1922
English League Two,Northampton Town,Cambridge United,0.5377,0.2317,0.2306
English League One,Peterborough United,Luton Town,0.5201,0.2328,0.2471
English League Championship,West Bromwich Albion,Queens Park Rangers,0.5961,0.1776,0.2263
English League Two,Bury,Forest Green Rovers,0.5297,0.2317,0.2386
English League One,Portsmouth,Oxford United,0.5161,0.2283,0.2556
English League Two,Cheltenham Town,Carlisle United,0.3359,0.403,0.2611
English League Championship,Leeds United,Rotherham United,0.5987,0.1631,0.2382
English League Championship,Ipswich Town,Aston Villa,0.2291,0.4967,0.2742
Swedish Allsvenskan,Malmo FF,Trelleborgs FF,0.8221,0.0492,0.1287
English League One,Walsall,Gillingham,0.3521,0.3714,0.2765
English League One,Shrewsbury Town,Blackpool,0.3859,0.3162,0.2978
English League One,Barnsley,AFC Wimbledon,0.5647,0.1809,0.2544
English League Championship,Millwall,Derby County,0.4187,0.3031,0.2781
English League One,Southend United,Bradford City,0.5194,0.2236,0.257
English League One,Fleetwood Town,Rochdale,0.4535,0.2728,0.2737
English League Championship,Sheffield United,Norwich City,0.439,0.2861,0.2748
Barclays Premier League,Everton,Southampton,0.4463,0.2687,0.285
English League Championship,Hull City,Blackburn,0.5286,0.2125,0.2589
English League Two,Port Vale,Crawley Town,0.3918,0.3507,0.2574
Austrian T-Mobile Bundesliga,FC Salzburg,Hartberg,0.9025,0.0169,0.0806
